Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
Rch2B-3_RM216.1,508239,3600,8.11,5.1,,5.11,0.18,2.86,,2.86,0.08,166.07,157.96
Rch2B-3_RM216.1,508239,3700,8.21,5.19,,5.2,0.23,2.88,,2.88,0.1,166.17,157.96
Rch2B-3_RM216.1,508239,3800,8.3,5.23,,5.29,0.11,2.91,,2.91,0.09,166.26,157.96
Rch2B-3_RM216.1,508239,3900,8.4,5.25,,5.38,0.12,2.93,,2.93,0.07,166.36,157.96
Rch2B-3_RM216.1,508239,4000,8.49,5.32,,5.47,0.2,2.95,,2.95,0.09,166.45,157.96
Rch2B-3_RM216.1,508239,4100,8.58,5.4,,5.56,0.27,2.97,,2.98,0.11,166.55,157.96
Rch2B-3_RM216.1,508239,4200,8.68,5.47,,5.65,0.33,2.99,,3,0.13,166.64,157.96
Rch2B-3_RM216.1,508239,4300,8.77,5.54,,5.74,0.4,3.01,,3.02,0.15,166.73,157.96
Rch2B-3_RM216.1,508239,4400,8.86,5.61,,5.83,0.46,3.03,,3.04,0.16,166.82,157.96
Rch2B-3_RM216.1,508239,4500,8.95,5.68,,5.91,0.51,3.06,,3.07,0.17,166.91,157.96
,,,,,,,,,,,,,
Rch2B-3_RM216.1,507644,100,2.63,1.37,,1.37,,1.09,,1.09,,160.37,157.74
Rch2B-3_RM216.1,507644,200,3.2,1.84,,1.84,,1.53,,1.53,,160.94,157.74
Rch2B-3_RM216.1,507644,300,3.54,2.09,,2.09,,1.94,,1.94,,161.28,157.74
Rch2B-3_RM216.1,507644,400,3.9,1.31,,1.31,,2.06,,2.06,,161.64,157.74
Rch2B-3_RM216.1,507644,500,4.14,1.27,,1.27,,2.14,,2.14,,161.88,157.74
Rch2B-3_RM216.1,507644,600,4.34,1.3,,1.3,,2.19,,2.19,,162.08,157.74
Rch2B-3_RM216.1,507644,700,4.53,1.34,,1.34,,2.21,,2.21,,162.27,157.74
Rch2B-3_RM216.1,507644,800,4.7,1.49,,1.49,,2.23,,2.23,,162.44,157.74
Rch2B-3_RM216.1,507644,900,4.86,1.62,,1.62,,2.28,,2.28,,162.6,157.74
Rch2B-3_RM216.1,507644,1000,5.01,1.74,,1.74,,2.32,,2.32,,162.75,157.74
Rch2B-3_RM216.1,507644,1100,5.15,1.87,,1.87,,2.35,,2.35,,162.89,157.74
Rch2B-3_RM216.1,507644,1200,5.31,1.96,,1.96,,2.37,,2.37,,163.05,157.74
Rch2B-3_RM216.1,507644,1300,5.46,2.03,,2.03,,2.37,,2.37,,163.2,157.74
Rch2B-3_RM216.1,507644,1400,5.61,2.14,,2.14,,2.38,,2.38,,163.35,157.74
Rch2B-3_RM216.1,507644,1500,5.75,2.24,,2.24,,2.39,,2.39,,163.49,157.74
Rch2B-3_RM216.1,507644,1600,5.89,2.35,,2.35,,2.4,,2.4,,163.63,157.74
Rch2B-3_RM216.1,507644,1700,6.03,2.48,,2.48,,2.41,,2.41,,163.77,157.74
Rch2B-3_RM216.1,507644,1800,6.15,2.6,,2.6,,2.43,,2.43,,163.89,157.74
Rch2B-3_RM216.1,507644,1900,6.28,2.72,,2.72,,2.44,,2.44,,164.02,157.74
Rch2B-3_RM216.1,507644,2000,6.41,2.85,,2.85,,2.45,,2.45,,164.15,157.74
Rch2B-3_RM216.1,507644,2100,6.55,2.97,,2.97,,2.46,,2.46,,164.29,157.74
Rch2B-3_RM216.1,507644,2200,6.67,3.08,,3.08,,2.47,,2.47,,164.41,157.74
Rch2B-3_RM216.1,507644,2300,6.8,3.19,,3.19,,2.48,,2.48,,164.54,157.74
Rch2B-3_RM216.1,507644,2400,6.92,3.29,,3.29,,2.49,,2.49,,164.66,157.74
Rch2B-3_RM216.1,507644,2500,7.04,3.39,,3.39,,2.51,,2.51,,164.78,157.74
Rch2B-3_RM216.1,507644,2600,7.15,3.48,,3.48,,2.52,,2.52,,164.89,157.74
Rch2B-3_RM216.1,507644,2700,7.26,3.58,,3.58,,2.54,,2.54,,165,157.74
Rch2B-3_RM216.1,507644,2800,7.37,3.67,,3.67,,2.56,,2.56,,165.11,157.74
Rch2B-3_RM216.1,507644,2900,7.49,3.77,,3.77,,2.57,,2.57,,165.23,157.74
Rch2B-3_RM216.1,507644,3000,7.58,3.84,,3.84,,2.59,,2.59,,165.32,157.74
Rch2B-3_RM216.1,507644,3100,7.69,3.93,0,3.93,,2.6,0.01,2.6,,165.43,157.74
Rch2B-3_RM216.1,507644,3200,7.79,4.01,0.06,4.02,,2.62,0.04,2.62,,165.53,157.74
Rch2B-3_RM216.1,507644,3300,7.9,4.09,0.11,4.12,0.02,2.63,0.07,2.63,0.02,165.64,157.74
Rch2B-3_RM216.1,507644,3400,8,4.16,0.16,4.22,0.07,2.64,0.09,2.64,0.05,165.74,157.74
Rch2B-3_RM216.1,507644,3500,8.1,4.24,0.21,4.32,0.12,2.66,0.1,2.66,0.07,165.84,157.74
Rch2B-3_RM216.1,507644,3600,8.2,4.31,0.26,4.42,0.17,2.67,0.12,2.67,0.09,165.94,157.74
Rch2B-3_RM216.1,507644,3700,8.3,4.38,0.31,4.52,0.22,2.68,0.13,2.69,0.1,166.04,157.74
Rch2B-3_RM216.1,507644,3800,8.4,4.45,0.36,4.62,0.27,2.69,0.14,2.7,0.12,166.14,157.74
Rch2B-3_RM216.1,507644,3900,8.5,4.52,0.41,4.72,0.32,2.7,0.15,2.71,0.13,166.24,157.74
Rch2B-3_RM216.1,507644,4000,8.59,4.59,0.46,4.82,0.37,2.72,0.16,2.73,0.14,166.33,157.74
Rch2B-3_RM216.1,507644,4100,8.69,4.66,0.51,4.91,0.41,2.73,0.17,2.74,0.15,166.43,157.74
Rch2B-3_RM216.1,507644,4200,8.78,4.73,0.59,5,0.46,2.74,0.19,2.76,0.16,166.52,157.74
Rch2B-3_RM216.1,507644,4300,8.88,4.81,0.67,5.1,0.51,2.75,0.21,2.77,0.17,166.62,157.74
Rch2B-3_RM216.1,507644,4400,8.97,4.89,0.75,5.19,0.57,2.76,0.22,2.78,0.18,166.71,157.74
Rch2B-3_RM216.1,507644,4500,9.06,4.96,0.82,5.28,0.63,2.77,0.23,2.8,0.2,166.8,157.74
,,,,,,,,,,,,,
Rch2B-3_RM216.1,507030,100,2,1.01,,1.01,,1.27,,1.27,,160.2,158.2
Rch2B-3_RM216.1,507030,200,2.5,0.94,,0.94,,1.57,,1.57,,160.7,158.2
Rch2B-3_RM216.1,507030,300,2.78,0.98,,0.98,,1.77,,1.77,,160.98,158.2
Rch2B-3_RM216.1,507030,400,3.01,1.17,,1.17,,1.89,,1.89,,161.21,158.2
Rch2B-3_RM216.1,507030,500,3.24,1.33,,1.33,,1.96,,1.96,,161.44,158.2
Rch2B-3_RM216.1,507030,600,3.47,1.48,,1.48,,2.01,,2.01,,161.67,158.2
Rch2B-3_RM216.1,507030,700,3.67,1.58,,1.58,,2.05,,2.05,,161.87,158.2
Rch2B-3_RM216.1,507030,800,3.88,1.64,,1.64,,2.06,,2.06,,162.08,158.2
Rch2B-3_RM216.1,507030,900,4.06,1.81,,1.81,,2.08,,2.08,,162.26,158.2
Rch2B-3_RM216.1,507030,1000,4.24,1.97,,1.97,,2.1,,2.1,,162.44,158.2
Rch2B-3_RM216.1,507030,1100,4.41,2.12,,2.12,,2.13,,2.13,,162.61,158.2
Rch2B-3_RM216.1,507030,1200,4.58,2.28,,2.28,,2.15,,2.15,,162.78,158.2
Rch2B-3_RM216.1,507030,1300,4.75,2.44,,2.44,,2.16,,2.16,,162.95,158.2
Rch2B-3_RM216.1,507030,1400,4.91,2.58,,2.58,,2.19,,2.19,,163.11,158.2
Rch2B-3_RM216.1,507030,1500,5.07,2.72,,2.72,,2.21,,2.21,,163.27,158.2
Rch2B-3_RM216.1,507030,1600,5.22,2.85,,2.85,,2.23,,2.23,,163.42,158.2
Rch2B-3_RM216.1,507030,1700,5.36,2.99,,2.99,,2.26,,2.26,,163.56,158.2
Rch2B-3_RM216.1,507030,1800,5.5,3.11,,3.11,,2.28,,2.28,,163.7,158.2
Rch2B-3_RM216.1,507030,1900,5.63,3.22,,3.22,,2.31,,2.31,,163.83,158.2
Rch2B-3_RM216.1,507030,2000,5.77,3.32,,3.32,,2.34,,2.34,,163.97,158.2
Rch2B-3_RM216.1,507030,2100,5.91,3.39,,3.39,,2.35,,2.35,,164.11,158.2
Rch2B-3_RM216.1,507030,2200,6.04,3.45,,3.45,,2.37,,2.37,,164.24,158.2
Rch2B-3_RM216.1,507030,2300,6.17,3.51,,3.51,,2.39,,2.39,,164.37,158.2
Rch2B-3_RM216.1,507030,2400,6.3,3.56,,3.56,,2.4,,2.4,,164.5,158.2
Rch2B-3_RM216.1,507030,2500,6.41,3.57,,3.57,,2.42,,2.42,,164.61,158.2
Rch2B-3_RM216.1,507030,2600,6.53,3.65,,3.65,,2.44,,2.44,,164.73,158.2
Rch2B-3_RM216.1,507030,2700,6.64,3.76,,3.76,,2.46,,2.46,,164.84,158.2
Rch2B-3_RM216.1,507030,2800,6.75,3.86,,3.86,,2.48,,2.48,,164.95,158.2
Rch2B-3_RM216.1,507030,2900,6.87,3.98,,3.98,,2.49,,2.49,,165.07,158.2
Rch2B-3_RM216.1,507030,3000,6.97,4.07,,4.07,,2.51,,2.51,,165.17,158.2
Rch2B-3_RM216.1,507030,3100,7.08,4.17,,4.17,,2.53,,2.53,,165.28,158.2
Rch2B-3_RM216.1,507030,3200,7.19,4.27,,4.27,,2.54,,2.54,,165.39,158.2
Rch2B-3_RM216.1,507030,3300,7.3,4.37,,4.37,,2.56,,2.56,,165.5,158.2
Rch2B-3_RM216.1,507030,3400,7.4,4.47,,4.47,,2.57,,2.57,,165.6,158.2
Rch2B-3_RM216.1,507030,3500,7.51,4.56,,4.56,0.03,2.59,,2.59,0.04,165.71,158.2
Rch2B-3_RM216.1,507030,3600,7.61,4.66,,4.66,0.08,2.6,,2.6,0.07,165.81,158.2
Rch2B-3_RM216.1,507030,3700,7.71,4.75,0.01,4.76,0.14,2.62,0.01,2.62,0.09,165.91,158.2
Rch2B-3_RM216.1,507030,3800,7.81,4.84,0.06,4.86,0.19,2.63,0.04,2.63,0.11,166.01,158.2
Rch2B-3_RM216.1,507030,3900,7.91,4.93,0.11,4.96,0.24,2.65,0.07,2.65,0.13,166.11,158.2
Rch2B-3_RM216.1,507030,4000,8.01,5.02,0.16,5.06,0.28,2.66,0.09,2.66,0.14,166.21,158.2
Rch2B-3_RM216.1,507030,4100,8.11,5.1,0.21,5.15,0.33,2.68,0.12,2.68,0.16,166.31,158.2
Rch2B-3_RM216.1,507030,4200,8.2,5.19,0.26,5.25,0.38,2.69,0.14,2.7,0.17,166.4,158.2
Rch2B-3_RM216.1,507030,4300,8.3,5.28,0.3,5.35,0.43,2.71,0.16,2.71,0.19,166.5,158.2
Rch2B-3_RM216.1,507030,4400,8.39,5.36,0.35,5.44,0.48,2.72,0.18,2.72,0.2,166.59,158.2
Rch2B-3_RM216.1,507030,4500,8.48,5.44,0.4,5.53,0.52,2.74,0.2,2.74,0.21,166.68,158.2
,,,,,,,,,,,,,
Rch2B-3_RM216.1,506265,100,1.49,0.46,,0.46,,3.16,,3.16,,159.3,157.81
Rch2B-3_RM216.1,506265,200,2.04,0.74,,0.74,,2.34,,2.34,,159.85,157.81
Rch2B-3_RM216.1,506265,300,2.44,1.1,,1.1,,2.26,,2.26,,160.25,157.81
Rch2B-3_RM216.1,506265,400,2.81,1.33,,1.33,,2.21,,2.21,,160.62,157.81
Rch2B-3_RM216.1,506265,500,3.13,1.6,,1.6,,2.22,,2.22,,160.94,157.81
Rch2B-3_RM216.1,506265,600,3.4,1.82,,1.82,,2.27,,2.27,,161.21,157.81
Rch2B-3_RM216.1,506265,700,3.62,1.99,,1.99,,2.36,,2.36,,161.43,157.81
Rch2B-3_RM216.1,506265,800,3.84,2.14,,2.14,,2.43,,2.43,,161.65,157.81
Rch2B-3_RM216.1,506265,900,4.05,2.3,,2.3,,2.48,,2.48,,161.86,157.81
Rch2B-3_RM216.1,506265,1000,4.25,2.44,,2.44,,2.53,,2.53,,162.06,157.81
Rch2B-3_RM216.1,506265,1100,4.43,2.56,,2.56,,2.6,,2.6,,162.24,157.81
Rch2B-3_RM216.1,506265,1200,4.61,2.6,,2.6,,2.64,,2.64,,162.42,157.81
Rch2B-3_RM216.1,506265,1300,4.79,2.63,,2.63,,2.67,,2.67,,162.6,157.81
Rch2B-3_RM216.1,506265,1400,4.96,2.72,,2.72,,2.69,,2.69,,162.77,157.81
Rch2B-3_RM216.1,506265,1500,5.12,2.71,,2.71,,2.73,,2.73,,162.93,157.81
Rch2B-3_RM216.1,506265,1600,5.28,2.8,,2.8,,2.74,,2.74,,163.09,157.81
Rch2B-3_RM216.1,506265,1700,5.44,2.9,,2.9,,2.76,,2.76,,163.25,157.81
Rch2B-3_RM216.1,506265,1800,5.58,2.99,,2.99,,2.78,,2.78,,163.39,157.81
Rch2B-3_RM216.1,506265,1900,5.72,3.07,,3.07,,2.81,,2.81,,163.53,157.81
Rch2B-3_RM216.1,506265,2000,5.86,3.17,,3.17,,2.82,,2.82,,163.67,157.81
Rch2B-3_RM216.1,506265,2100,6.01,3.23,,3.23,,2.83,,2.83,,163.82,157.81
Rch2B-3_RM216.1,506265,2200,6.14,3.26,,3.26,,2.85,,2.85,,163.95,157.81
Rch2B-3_RM216.1,506265,2300,6.27,3.32,,3.32,,2.86,,2.86,,164.08,157.81
Rch2B-3_RM216.1,506265,2400,6.4,3.39,,3.39,,2.87,,2.87,,164.21,157.81
Rch2B-3_RM216.1,506265,2500,6.52,3.47,,3.47,,2.89,,2.89,,164.33,157.81
Rch2B-3_RM216.1,506265,2600,6.64,3.56,,3.56,,2.9,,2.9,,164.45,157.81
Rch2B-3_RM216.1,506265,2700,6.76,3.65,,3.65,,2.91,,2.91,,164.57,157.81
Rch2B-3_RM216.1,506265,2800,6.87,3.74,,3.74,,2.93,,2.93,,164.68,157.81
Rch2B-3_RM216.1,506265,2900,7,3.83,,3.83,,2.93,,2.93,,164.81,157.81
Rch2B-3_RM216.1,506265,3000,7.1,3.9,,3.9,,2.96,,2.96,,164.91,157.81
Rch2B-3_RM216.1,506265,3100,7.22,3.95,,3.99,0.03,2.97,,2.97,0.04,165.03,157.81
Rch2B-3_RM216.1,506265,3200,7.33,3.94,,4.07,0.08,2.98,,2.98,0.09,165.14,157.81
Rch2B-3_RM216.1,506265,3300,7.44,3.97,,4.15,0.16,2.99,,2.99,0.13,165.25,157.81
Rch2B-3_RM216.1,506265,3400,7.55,4.02,,4.23,0.24,2.99,,3,0.17,165.36,157.81
Rch2B-3_RM216.1,506265,3500,7.66,4.07,,4.3,0.32,3,,3.01,0.21,165.47,157.81
Rch2B-3_RM216.1,506265,3600,7.76,4.12,,4.37,0.39,3.01,,3.03,0.24,165.57,157.81
Rch2B-3_RM216.1,506265,3700,7.87,4.17,,4.43,0.47,3.01,,3.03,0.26,165.68,157.81
Rch2B-3_RM216.1,506265,3800,7.97,4.22,,4.49,0.54,3.02,,3.04,0.29,165.78,157.81
Rch2B-3_RM216.1,506265,3900,8.07,4.27,,4.55,0.6,3.03,,3.05,0.31,165.88,157.81
Rch2B-3_RM216.1,506265,4000,8.17,4.31,0.01,4.61,0.65,3.03,0.02,3.06,0.32,165.99,157.81
Rch2B-3_RM216.1,506265,4100,8.27,4.33,0.06,4.68,0.68,3.04,0.06,3.07,0.33,166.08,157.81
Rch2B-3_RM216.1,506265,4200,8.37,4.36,0.11,4.74,0.72,3.04,0.09,3.08,0.34,166.18,157.81
Rch2B-3_RM216.1,506265,4300,8.47,4.34,0.16,4.75,0.76,3.04,0.12,3.09,0.35,166.28,157.81
Rch2B-3_RM216.1,506265,4400,8.57,4.34,0.2,4.75,0.82,3.04,0.15,3.1,0.37,166.38,157.81
Rch2B-3_RM216.1,506265,4500,8.66,4.41,0.25,4.83,0.9,3.05,0.16,3.11,0.39,166.47,157.81
,,,,,,,,,,,,,
Rch2B-3_RM216.1,505349,100,3.32,1.98,,1.98,,0.47,,0.47,,159.33,156.01
Rch2B-3_RM216.1,505349,200,3.77,2.36,,2.36,,0.76,,0.76,,159.78,156.01
Rch2B-3_RM216.1,505349,300,4.13,2.65,,2.65,,0.99,,0.99,,160.14,156.01
Rch2B-3_RM216.1,505349,400,4.48,2.93,,2.93,,1.16,,1.16,,160.49,156.01
Rch2B-3_RM216.1,505349,500,4.78,3.01,,3.01,,1.31,,1.31,,160.79,156.01
Rch2B-3_RM216.1,505349,600,5.04,3.23,,3.23,,1.44,,1.44,,161.05,156.01
Rch2B-3_RM216.1,505349,700,5.25,3.4,,3.4,,1.58,,1.58,,161.26,156.01
Rch2B-3_RM216.1,505349,800,5.46,3.57,,3.57,,1.71,,1.71,,161.47,156.01
Rch2B-3_RM216.1,505349,900,5.66,3.59,,3.59,,1.81,,1.81,,161.67,156.01
Rch2B-3_RM216.1,505349,1000,5.85,3.64,,3.64,,1.91,,1.91,,161.86,156.01
Rch2B-3_RM216.1,505349,1100,6.02,3.78,,3.78,,2.01,,2.01,,162.03,156.01
Rch2B-3_RM216.1,505349,1200,6.2,3.94,,3.94,,2.09,,2.09,,162.21,156.01
Rch2B-3_RM216.1,505349,1300,6.37,4.08,,4.08,,2.17,,2.17,,162.38,156.01
Rch2B-3_RM216.1,505349,1400,6.54,4.22,,4.22,,2.25,,2.25,,162.55,156.01
Rch2B-3_RM216.1,505349,1500,6.68,4.32,,4.32,,2.33,,2.33,,162.69,156.01
Rch2B-3_RM216.1,505349,1600,6.84,4.43,,4.43,,2.39,,2.39,,162.85,156.01
Rch2B-3_RM216.1,505349,1700,7,4.54,,4.54,,2.46,,2.46,,163.01,156.01
Rch2B-3_RM216.1,505349,1800,7.13,4.64,,4.64,,2.52,,2.52,,163.14,156.01
Rch2B-3_RM216.1,505349,1900,7.27,4.75,,4.75,,2.59,,2.59,,163.28,156.01
Rch2B-3_RM216.1,505349,2000,7.41,4.87,,4.87,,2.65,,2.65,,163.42,156.01
Rch2B-3_RM216.1,505349,2100,7.56,4.99,,4.99,,2.7,,2.7,,163.57,156.01
Rch2B-3_RM216.1,505349,2200,7.68,5.09,,5.09,,2.76,,2.76,,163.69,156.01
Rch2B-3_RM216.1,505349,2300,7.81,5.2,,5.2,,2.81,,2.81,,163.82,156.01
Rch2B-3_RM216.1,505349,2400,7.94,5.3,,5.3,,2.86,,2.86,,163.95,156.01
Rch2B-3_RM216.1,505349,2500,8.05,5.4,,5.4,,2.92,,2.92,,164.06,156.01
Rch2B-3_RM216.1,505349,2600,8.17,5.49,,5.49,,2.97,,2.97,,164.18,156.01
Rch2B-3_RM216.1,505349,2700,8.29,5.6,,5.6,,3.02,,3.02,,164.3,156.01
Rch2B-3_RM216.1,505349,2800,8.4,5.67,0,5.69,,3.07,0.01,3.07,,164.41,156.01
Rch2B-3_RM216.1,505349,2900,8.53,5.56,0.07,5.79,,3.11,0.06,3.11,,164.54,156.01
Rch2B-3_RM216.1,505349,3000,8.62,5.5,0.11,5.85,,3.16,0.09,3.17,,164.63,156.01
Rch2B-3_RM216.1,505349,3100,8.74,5.47,0.19,5.94,,3.2,0.12,3.21,,164.75,156.01
Rch2B-3_RM216.1,505349,3200,8.85,5.46,0.26,6.02,,3.24,0.15,3.25,,164.86,156.01
Rch2B-3_RM216.1,505349,3300,8.95,5.46,0.32,6.09,,3.27,0.18,3.29,,164.96,156.01
Rch2B-3_RM216.1,505349,3400,9.06,5.48,0.39,6.17,,3.31,0.2,3.33,,165.07,156.01
Rch2B-3_RM216.1,505349,3500,9.16,5.5,0.46,6.25,,3.34,0.23,3.37,,165.17,156.01
Rch2B-3_RM216.1,505349,3600,9.27,5.53,0.52,6.32,,3.37,0.25,3.41,,165.28,156.01
Rch2B-3_RM216.1,505349,3700,9.37,5.44,0.52,6.39,,3.4,0.25,3.45,,165.38,156.01
Rch2B-3_RM216.1,505349,3800,9.47,5.48,0.59,6.46,,3.43,0.28,3.49,,165.48,156.01
Rch2B-3_RM216.1,505349,3900,9.57,5.52,0.67,6.54,,3.46,0.3,3.52,,165.58,156.01
Rch2B-3_RM216.1,505349,4000,9.67,5.56,0.74,6.61,,3.48,0.32,3.56,,165.68,156.01
Rch2B-3_RM216.1,505349,4100,9.77,5.6,0.81,6.67,,3.51,0.34,3.59,,165.78,156.01
Rch2B-3_RM216.1,505349,4200,9.86,5.65,0.87,6.75,0.03,3.53,0.36,3.63,0.02,165.87,156.01
Rch2B-3_RM216.1,505349,4300,9.96,5.65,0.93,6.8,0.08,3.56,0.38,3.66,0.04,165.97,156.01
Rch2B-3_RM216.1,505349,4400,10.05,5.6,0.93,6.86,0.12,3.58,0.39,3.69,0.06,166.06,156.01
Rch2B-3_RM216.1,505349,4500,10.13,5.56,0.94,6.9,0.17,3.61,0.41,3.73,0.07,166.14,156.01
,,,,,,,,,,,,,
Rch2B-3_RM216.1,504369,100,1.67,0.75,,0.75,,0.77,,0.77,,159.28,157.61
Rch2B-3_RM216.1,504369,200,2.08,1.14,,1.14,,0.98,,0.98,,159.69,157.61
Rch2B-3_RM216.1,504369,300,2.43,1.46,,1.46,,1.13,,1.13,,160.04,157.61
Rch2B-3_RM216.1,504369,400,2.77,1.79,,1.79,,1.22,,1.22,,160.38,157.61
Rch2B-3_RM216.1,504369,500,3.06,1.99,,1.99,,1.31,,1.31,,160.67,157.61
Rch2B-3_RM216.1,504369,600,3.32,2.23,,2.23,,1.39,,1.39,,160.93,157.61
Rch2B-3_RM216.1,504369,700,3.52,2.42,,2.42,,1.49,,1.49,,161.13,157.61
Rch2B-3_RM216.1,504369,800,3.72,2.6,,2.6,,1.57,,1.57,,161.33,157.61
Rch2B-3_RM216.1,504369,900,3.91,2.78,,2.78,,1.64,,1.64,,161.52,157.61
Rch2B-3_RM216.1,504369,1000,4.09,2.94,,2.94,,1.71,,1.71,,161.7,157.61
Rch2B-3_RM216.1,504369,1100,4.26,3.08,,3.08,,1.78,,1.78,,161.87,157.61
Rch2B-3_RM216.1,504369,1200,4.44,3.13,,3.13,,1.84,,1.84,,162.05,157.61
Rch2B-3_RM216.1,504369,1300,4.6,3.16,,3.16,,1.89,,1.89,,162.21,157.61
Rch2B-3_RM216.1,504369,1400,4.77,3.27,,3.27,,1.93,,1.93,,162.38,157.61
Rch2B-3_RM216.1,504369,1500,4.91,3.37,,3.37,,1.98,,1.98,,162.52,157.61
Rch2B-3_RM216.1,504369,1600,5.07,3.5,,3.5,,2.02,,2.02,,162.68,157.61
Rch2B-3_RM216.1,504369,1700,5.23,3.65,,3.65,,2.05,,2.05,,162.84,157.61
Rch2B-3_RM216.1,504369,1800,5.37,3.78,,3.78,,2.09,,2.09,,162.98,157.61
Rch2B-3_RM216.1,504369,1900,5.5,3.9,,3.9,,2.13,,2.13,,163.11,157.61
Rch2B-3_RM216.1,504369,2000,5.65,4.04,,4.04,,2.16,,2.16,,163.26,157.61
Rch2B-3_RM216.1,504369,2100,5.8,4.18,,4.18,,2.19,,2.19,,163.41,157.61
Rch2B-3_RM216.1,504369,2200,5.92,4.3,,4.3,,2.23,,2.23,,163.53,157.61
Rch2B-3_RM216.1,504369,2300,6.06,4.43,,4.43,,2.26,,2.26,,163.67,157.61
Rch2B-3_RM216.1,504369,2400,6.19,4.55,,4.55,,2.29,,2.29,,163.8,157.61
Rch2B-3_RM216.1,504369,2500,6.3,4.65,,4.65,,2.33,,2.33,,163.91,157.61
Rch2B-3_RM216.1,504369,2600,6.41,4.76,,4.76,,2.36,,2.36,,164.02,157.61
Rch2B-3_RM216.1,504369,2700,6.54,4.87,,4.87,,2.39,,2.39,,164.15,157.61
Rch2B-3_RM216.1,504369,2800,6.65,4.96,,4.96,,2.43,,2.43,,164.26,157.61
Rch2B-3_RM216.1,504369,2900,6.78,5.07,,5.07,,2.45,,2.45,,164.39,157.61
Rch2B-3_RM216.1,504369,3000,6.87,5.15,,5.15,,2.49,,2.49,,164.48,157.61
Rch2B-3_RM216.1,504369,3100,6.99,5.25,,5.25,,2.51,,2.51,,164.6,157.61
Rch2B-3_RM216.1,504369,3200,7.1,5.34,,5.34,,2.54,,2.54,,164.71,157.61
Rch2B-3_RM216.1,504369,3300,7.2,5.43,,5.43,,2.57,,2.57,,164.81,157.61
Rch2B-3_RM216.1,504369,3400,7.31,5.49,,5.53,0.02,2.6,,2.6,0.02,164.92,157.61
Rch2B-3_RM216.1,504369,3500,7.42,5.5,,5.63,0.08,2.62,,2.62,0.03,165.03,157.61
Rch2B-3_RM216.1,504369,3600,7.52,5.51,,5.73,0.13,2.64,,2.65,0.05,165.13,157.61
Rch2B-3_RM216.1,504369,3700,7.63,5.57,,5.83,0.2,2.67,,2.67,0.07,165.24,157.61
Rch2B-3_RM216.1,504369,3800,7.73,5.65,,5.93,0.3,2.69,,2.7,0.08,165.34,157.61
Rch2B-3_RM216.1,504369,3900,7.83,5.74,,6.02,0.38,2.71,,2.72,0.1,165.44,157.61
Rch2B-3_RM216.1,504369,4000,7.93,5.83,,6.12,0.47,2.73,,2.75,0.11,165.54,157.61
Rch2B-3_RM216.1,504369,4100,8.03,5.91,,6.21,0.55,2.76,,2.77,0.13,165.64,157.61
Rch2B-3_RM216.1,504369,4200,8.12,5.99,,6.31,0.63,2.78,,2.79,0.14,165.73,157.61
Rch2B-3_RM216.1,504369,4300,8.22,6.08,,6.4,0.7,2.8,,2.82,0.15,165.83,157.61
Rch2B-3_RM216.1,504369,4400,8.31,6.16,,6.49,0.78,2.82,,2.84,0.16,165.92,157.61
Rch2B-3_RM216.1,504369,4500,8.4,6.23,0.04,6.57,0.84,2.85,0.02,2.87,0.17,166.01,157.61
,,,,,,,,,,,,,
Rch2B-3_RM216.1,503762,100,3.81,1.6,,1.6,,0.71,,0.71,,159.21,155.4
Rch2B-3_RM216.1,503762,200,4.19,1.78,,1.78,,1.14,,1.14,,159.59,155.4
Rch2B-3_RM216.1,503762,300,4.51,2.03,,2.03,,1.44,,1.44,,159.91,155.4
Rch2B-3_RM216.1,503762,400,4.84,1.95,,1.95,,1.65,,1.65,,160.24,155.4
Rch2B-3_RM216.1,503762,500,5.11,1.89,,1.89,,1.78,,1.78,,160.51,155.4
Rch2B-3_RM216.1,503762,600,5.36,1.85,,1.85,,1.87,,1.87,,160.76,155.4
Rch2B-3_RM216.1,503762,700,5.56,1.98,,1.98,,1.97,,1.97,,160.96,155.4
Rch2B-3_RM216.1,503762,800,5.75,2.06,,2.06,,2.04,,2.04,,161.15,155.4
Rch2B-3_RM216.1,503762,900,5.95,2.19,,2.19,,2.1,,2.1,,161.35,155.4
Rch2B-3_RM216.1,503762,1000,6.13,2.3,,2.3,,2.15,,2.15,,161.53,155.4
Rch2B-3_RM216.1,503762,1100,6.29,2.39,,2.39,,2.2,,2.2,,161.69,155.4
Rch2B-3_RM216.1,503762,1200,6.47,2.52,,2.52,,2.24,,2.24,,161.87,155.4
Rch2B-3_RM216.1,503762,1300,6.63,2.66,,2.66,,2.27,,2.27,,162.03,155.4
Rch2B-3_RM216.1,503762,1400,6.81,2.8,,2.8,,2.3,,2.3,,162.21,155.4
Rch2B-3_RM216.1,503762,1500,6.95,2.92,,2.92,,2.34,,2.34,,162.35,155.4
Rch2B-3_RM216.1,503762,1600,7.11,3.04,,3.04,,2.37,,2.37,,162.51,155.4
Rch2B-3_RM216.1,503762,1700,7.28,3.16,,3.16,,2.38,,2.38,,162.68,155.4
Rch2B-3_RM216.1,503762,1800,7.42,3.26,,3.26,,2.42,,2.42,,162.82,155.4
Rch2B-3_RM216.1,503762,1900,7.55,3.35,,3.35,,2.45,,2.45,,162.95,155.4
